id,name,description,alcohol,glass_id,technique_id,image
740,トマト・赤ワイン・サングリア,口当たりが良く、トマトのフルーティさを感じる赤ワインのサングリア。,,14,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_tomato_red_wine_sangria_01.jpg
741,ロマンチック・ハーモニー,カルピスから先に入れて、静かに赤ワインを注ぐことで、カルピスの層と赤ワインの層が2つに分かれるカクテル。赤ワインの風味がしっかり生きており、カルピスが加わったことで飲みやすくて優しい味わい。,,14,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_romantic_harmony_01.jpg
742,ローザ・ロッサ,名前はイタリア語で「赤い坂」の意味。アマレットの柔らかい甘みが、意外に赤ワインと相性が良いカクテル。,度数 約 10 %,14,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_rosa_rossa_01.jpg
743,ポート・フィリップ,非常に奥深い味わいで、濃厚で甘さがあり、飲みやすくて非常に大人びた印象のカクテル。カクテル言葉は「恩恵」。,度数 約 8 %,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_port_flip_01.jpg
744,アメリカン・ビューティ,深みのある甘みがあり、味も香りもバラの花のように美しいカクテル。,度数 約 18 %,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_american_beauty_01.jpg
745,コーヒー・カクテル,コーヒーを使わずにコーヒーのような雰囲気を出したカクテルで、ポートワインの甘さとブランデーの強さを感じる。,度数 普通 (9度〜24度),14,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_coffee_cocktail_01.jpg?v=2
746,ポート・コリンズ,ポートワインの甘みを感じながらも甘酸っぱい味わいで、喉越しがすっきり。,,4,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_porto_collins_01.jpg
747,パラダイス・ガイア,爽快さの中にほのかな甘さが加わり、まるでジュースのような感覚で飲める味わい。,度数 弱い (8度以下),14,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_paradise_gaia_01.jpg
748,コスモ・ポート,ポートワインとホワイトキュラソーの甘みにクランベリージュースの甘酸っぱさが合わさり、深みのある甘さを感じる味わい。,,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_cosmo_porto_01.jpg
749,ベッツィー・ロス,名前は女性の名前からつけられたもの。レモンジュースとアンゴスチュラビターズによって、ポートワインの量が多くても中口のさっぱりとした味わいになっている。,度数 強い (25度以上),2,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_betsy_ross_01.jpg?v=2
750,ウエディング・ベル・スイート,華やかな赤い色が注がれたグラスが、まさにベルのよう。フルーティな香りで、ジューシーだか甘さが控えめな味わい。,度数 約 21 %,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_wedding_bells_sweet_01.jpg?v=2
751,ポートワイン・サンガリー,ソーダを入れてもポートトワインの風味が薄れることがなく、ポートワインの甘さをナツメグが引き立ててくれる。甘くフルーティーな味わい。,度数 約 16 %,4,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_port_wine_sangaree_01.jpg?v=2
752,デビルズ,まろやかな口当たりとリッチなフレーバーで、スッキリとした味わい。,度数 約 16 %,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_devils_01.jpg?v=2
753,アイアン・レディ,名前は「鉄の女」の異名を持つ「マーガレット・サッチャー」が由来。すっきりとした味わい。フルーティーでありながらスッキリとドライな口当たり。オレンジ・ビターズによる爽やかなオレンジの香りとビターなテイストがアクセント。,,1,2,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_iron_lady_01.jpg?v=2
754,ポート・スプラッシュ,口当たりが良く、ポートワインの甘みとトニックウォーターの苦味が合わさることで、すっきりとしたキレのある味わい。,度数 約 8 %,8,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_port_splash_01.jpg
755,ラベロ・ポート,名前の「ラベロ」は、かつてワインを積んで運んでいた小型帆船のこと。ポートワインの酸味を感じながらパイナップルの甘酸っぱさが活き、フルーティで飲みやすい。,,8,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_labelo_port_01.jpg?v=2
756,ディアブロ,すっきりとした香りで、豊かな風味とすっきりとしたドライな風味を感じるカクテル。,度数 約 12 %,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_diablo_01.jpg?v=2
757,アフロディーテ,ギリシャ神話のオリンポス十二神の一であるアフロディーテの名を冠すに恥じない品のあるカクテル。フルーティでジュシーでまろやか。1986年全日本バーテンダー協会主催カクテルコンペティション優勝作品。高山裕仁氏創作。,度数 約 14 %,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_aphrodite_01.jpg
758,ロゼ・マルガリータ,ロゼワインを使ったクラシックな定番カクテル。さっぱりした味わい。,,12,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_rose_margarita_01.jpg
759,ロゼワイン・クーラー,サングリアに近い感覚。オレンジの風味がさわやかで、コーラルピンクの色合いがかわいらしい、フルーティなカクテル。使用するワインは、赤ワイン、白ワイン、ロゼワインのどれとも相性が良い。,度数 約 10 %,14,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_rose_wine_cooler_01.jpg
760,ロゼワイン・ダイキリ,ダイキリのラムをラムをロゼワインを変えたもの。ロゼワインを使うことで、より女性的でエレガントな印象になっている。レモンの風味が爽やかで、さっぱりとして甘酸っぱい味わい。,度数 約 8 %,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_rose_wine_daiquiri_01.jpg
761,ターキッシュ・ハーレム・クーラー,さっぱりとした味わいで、喉越しスッキリのカクテル。,度数 弱い (8度以下),4,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_turkish_harem_cooler_01.jpg
762,キール・ロワイヤル,キールに使われる白ワインを、シャンパンに変えたもの。グラスの中ではじける泡が、キールにさわやかさをプラスし、「ロワイヤル（＝王家風）のキール」と名づけられた。カシスの優しい果実味とキリッとしたシャンパンの酸味が合わさって飲みやすい。クレーム・ド・カシスをクレーム・ド・フランボワーズに替えると「キール・アンペリアル」になる。,度数 普通 (9度〜24度),8,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_kir_royal_01.jpg
763,キール・アンペリアル,名前の「アンペリアル（＝皇帝）」は「ロワイヤル（＝王様）」の上をいくという意味。ラズベリーの甘酸っぱさを上品に味わえる。クレーム・ド・フランボワーズをクレーム・ド・カシスに替えると「キール・ロワイヤル」になる。,度数 約 14% %,8,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_kir_imperial_01.jpg
764,ベリーニ,スパークリングワインの爽やかさと桃の甘い香りが絶妙に調和し、フルーティで飲みやすい。,度数 弱い (8度以下),8,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_bellini-01_01.jpg
765,ベリーニ,桃の香りと甘味、そしてスパークリングワインの爽やかさが口いっぱいに広がる味わい。,度数 普通 (9度〜24度),8,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_bellini-02_01.jpg
766,スパークリング・パープル,ワインが醸し出すフルーティな風味と、グレープフルーツジュースの爽やかさがパルフェタムールによく合う。,度数 約 13 %,8,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_sparkling_purple_01.jpg
767,プルシア・ロワイヤル,プルシアの甘酸っぱいフルーティーな味わいを感じながらも、シャンパンの華やかな香りが漂うカクテル。,,8,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_prucia_royal_01.jpg
768,ロッソ・オン・ザ・ロック,食前酒にロックで飲まれることが多く、ややほろ苦く重めで、甘口のベルモット。,度数 普通 (9度〜24度),2,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_cinzano_on_the_rock_01.jpg
769,チンザノ・ロッソ＆ソーダ,,度数 普通 (9度〜24度),12,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_cinzano_rosso_soda_01.jpg
770,ベルモット・ハーフ＆ハーフ,白ワインに甘味や香草の風味が薫り、飲みやすい味わい。,度数 普通 (9度〜24度),2,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_vermouth_half_half_01.jpg
771,チンザノ・カシス,カシスの甘酸っぱさと、ドライベルモット（チンザノドライ）の辛口さが程よく溶け合った、さっぱりしたカクテル。,度数 約 7.3 %,0,2,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_cinzano_cassis_01.jpg
772,ライ・アンド・ドライ,ドライ・ベルモットのすっきりとした味わいの中にライウイスキーのほろ苦さを感じる味わい。,度数 約 24 %,1,2,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_rye_and_dry-01_01.jpg
773,ドライベルモット・ジンジャー,ドライベルモットのハーブの香りが漂い、さっぱりとした味わい。,,4,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_dry_vermouth_ginger_01.jpg
774,ビター・オレンジ,オレンジジュースの甘みと共に、ビールのほろ苦さが感じられる。,度数 弱い (8度以下),0,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_bitter_orange_01.jpg
775,カシスビア,カシスの甘味と香りがビールと絶妙にマッチし、シュワシュワッとして爽やかでフルーティな味わい。ビールの苦味が抑えられているので、独特の苦味が苦手な人でも飲みやすい。,度数 約 6.7 %,5,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_cassis_beer_01.jpg
776,パッションフルーツ・ビア,トロピカルな味わいが加わったビール。,,12,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_passion_fruit_beer_01.jpg
777,ミント・ビア,白い泡に緑が映え、ビールのほろ苦さとの組み合わせの味わい。,度数 約 7 %,12,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_mint_beer_01.jpg
778,ドッグズ・ノーズ,名前は犬の鼻の意味。ジンの味を強く感じ、ビールの苦味が合わさった味わい。,度数 約 16 %,12,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_dogs_nose_01.jpg
779,ラズベリー・ビア,酸味の効いた果実感のある木苺リキュールに、ビールの風味がマッチしたフルーティな味わい。,度数 約 6 %,5,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_raspberry_beer_01.jpg
780,ラズベリー・スネークバイト,高濃度な果実の味わいを楽しめるフルーツビール。,度数 弱い (8度以下),12,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_raspberry_snake_bite_01.jpg
781,レッドアイ,トマトの栄養素がたっぷりでヘルシーなビアカクテル。トマトジュースがビールの苦味をマイルドにしてくれ、ビールが苦手な人でも飲みやすい。,度数 弱い (8度以下),12,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_red_eye_01.jpg
782,ビター・グレープ,ビールのビターな味に葡萄の果汁が加わってフルーティな味わい。,度数 弱い (8度以下),12,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_bitter_grape_01.jpg
783,パナシェ,ビールとレモネードのような炭酸飲料を同量で混ぜ合わせたビアカクテル。スペインでは「クララ」と呼ばれている。「パナシェ」はフランス語で「混ぜ合わせた」という意味。苦味と甘さのバランスが絶妙な爽やかなテイスト。,度数 弱い (8度以下),12,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_panache_01.jpg
784,パナシェ,スペインでは「クララ」と呼ばれている。「パナシェ」はフランス語で「混ぜ合わせた」という意味。ビールの苦味と爽快感の中に甘酸っぱさを感じるビアカクテル。,度数 弱い (8度以下),12,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_panache_01.jpg
785,モナコ,フランスのビール(アンバーエール)ベースのカクテル。軽い口当たりとフルーティーさで、甘く飲みやすい味わい。,度数 弱い (8度以下),12,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_monaco-01_01.jpg
786,モナコ,フランスのビール(アンバーエール)ベースのカクテル。軽い口当たりとフルーティーさで、甘く飲みやすい味わい。,度数 弱い (8度以下),12,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_monaco-02_01.jpg
787,ミント＆ビア・カクテル,清々しいミントの香りとビールの香りがマッチした個性的な味わい。,度数 約 8 %,12,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_mint_beer_cocktail_01.jpg
788,ピーチ・ビア,さわやかな甘さが広がるフルーティーな味わいで、ビールが苦手な人にも飲みやすい。,度数 弱い (8度以下),12,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_peach_beer_01.jpg
789,ビア・コーヒー・カクテル,すっきりとした飲み心地の中に、スモーキーさとコクがあって味わい深い。,度数 弱い (8度以下),12,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_beer_coffee_cocktail_01.jpg
790,ブラック・アンド・ホワイト,カルーアミルクよりもリキュール感が薄いデザートカクテルで、ビールが好きな人にとっては意外性も楽しめる。,度数 弱い (8度以下),12,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_black_and_white_01.jpg
791,ブラック・ベルベット,ヨーロッパでは19世紀末から広く飲まれていたと言われる伝統的なビアカクテル。さっぱりとして、強いコクとのど越しが味わえる大人の味。カクテル言葉は「忘れないで」。,度数 約 9 %,17,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_black_velvet_01.jpg
792,ビア・アセロラ,アセロラの酸味とフルーティさを感じるフレーバービール。,度数 弱い (8度以下),12,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_beer_acerola_01.jpg
793,ハイジ,甘酸っぱく、とても滑らかな口当たりで飲みやすい。ヨーグルトの酸味とビールの苦味がマッチし、ほんのりとビールの味がする大人の乳酸飲料。,度数 弱い (8度以下),12,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_heidi_01.jpg
794,ブルー・ビア,ビールの風味にマラスキーノの独特なすっきりとした香り&苦味のある甘さとブルーキュラソーの甘みを感じる、甘いビアカクテル。,,12,8,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_blue_bear_01.jpg
795,シャンディ・ガフ,ビール特有のホップの苦味にジンジャエールの刺激的な後味と仄かな甘味が良く合う。さっぱりとした味わいで爽快な喉越し。古くから、イギリスのパブで飲まれているビアカクテル。,度数 約 3 %,17,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_shandy_gaff_01.jpg
796,赤ワイン・シャンディ・ガフ,「シャンディ・ガフ」に赤ワインを加えたビアカクテル。芳醇な赤ワインの風味が加わることで、甘みを抑えられ、さっぱりとした味わいに深みがある。,度数 約 6 %,17,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_red_wine_shandy_gaff_01.jpg
797,ボイラー・メーカー,アメリカ生まれのカクテル。アルコール度数が高く、あっという間にボイラーのように熱くなって手っ取り早く酔える。ビールの苦味を引き立てながらもバーボンの甘みを感じる味わい。テキーラを沈めれば「サブマリノ」というカクテルになる。バーボンだけショットグラスに注ぎ、ショットグラスをビールを注いだグラスに沈めて飲み干す飲み方以外には、全ての材料をグラスに注いで軽くかき混ぜる一般的な飲み方もある。,度数 普通 (9度〜24度),15,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_boiler_maker_01.jpg
798,サムライ,日本酒本来のコクとキレはそのままで、柑きつ系のさわやかなのど越し。,度数 約 11 %,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_samurai_01.jpg
799,サムライ・ロック,ジンライムの日本酒版。ライムの酸味で、日本酒がさっぱりと飲みやすくなるカクテル。,度数 普通 (9度〜24度),2,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_samurai_rock_01.jpg
800,サケ・ハイボール,日本酒で作ったハイボール。日本酒の風味をダイレクトに感じることができ、喉越しすっきり。,度数 弱い (8度以下),4,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_sake_highball_01.jpg
801,マリン・デライト,名前は海の喜びという意味。日本が世界に誇る客船、新日本丸の進水を記念して上田和男氏が創作したカクテル。海をイメージした水色に、日本の客船ということで日本酒を使用し、デッキで風に吹かれながら楽しめるように、アルコールは弱めに作られている。,度数 約 11 %,8,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_marine_delight_01.jpg
802,スカイブルー,スカイダイビングのアレンジカクテルの1つで、ベースにラムの代わりに焼酎を使用。1983年 ジャパン・バーテンダー・アソシエイション第10回全国技能競技大会の創作部門優勝作品。田中幹男氏が考案。,度数 普通 (9度〜24度),1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_sky_blue_01_01.jpg
803,スカイブルー,色合いが綺麗で、日本酒の風味が後から来て爽やかな味わい。日本酒らしさは余り無く、カクテルっぽさが強い。,度数 約 15 %,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_sky_blue_02_01.jpg
804,ファンタスティック・レマン,スイスの幻想の湖、レマン湖をイメージしたカクテル。グラスの底にブルーのグラデーションが美しい。世界各種のカクテルコンクールで何度も優勝に輝いた経歴を持つ、上田和男氏の創作。世界カクテルコンクールで銀賞を受賞。甘さとすっきりさが絶妙なぐあいに混ざりあった味わい。,度数 普通 (9度〜24度),4,3,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_fantastic_leman_01.jpg
805,サケティーニ,名前はマティーニをもじって付けられたもの。マティーニに入れるドライベルモットを日本酒に変えた日本酒カクテル。オリーブの代わりに梅干しを使用するとより和テイストに仕上がる。,度数 強い (25度以上),1,2,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_saketini_01.jpg
806,ブラック・ナダ,日本酒の味をあまり感じず、甘いコーヒー風味の味わい。,度数 約 15 %,2,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_black_nada_01.jpg
807,清流,ちょっと酸っぱい日本酒の風味をしっかり活かした味わいの日本酒カクテル。ほのかな日本酒の風味に、しっかりとした酸味が加わったさっぱりとしている。,度数 普通 (9度〜24度),1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_seiryu_01.jpg
808,キク・キール・ロワイヤル,カシスの甘さが程よく、苦みと日本酒の甘みのバランスが取れているカクテル。,,4,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_kiku_kir_royal_01.jpg
809,スノーマン,酸味が合って飲みやすい、ヨーグルトベースのカクテル。島田律子氏の考案。,,3,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_snowman_01_01.jpg
810,ブルー・ヨーグルト,ヨーグルトに少し苦みがある感じ。ヨーグルトが入ることで、まろやかになって飲みやすい。,,0,2,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_blue_yoghurt_01.jpg?v=2
811,サケ・コーラ,コークハイの日本酒版。コーラの甘みに日本酒の風味が合わさった味わい。,,4,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_sake_cola_01.jpg
812,フローズン・キク・ライム,さっぱりしていて爽やかな香り。,,0,4,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_frozen_kiku_lime_01.jpg
813,ギンザ・ストリート,銀座で生まれたカクテル。日本酒にカカオそして生クリームを加えた驚きのレシピ。甘くまろやかな味わい。,度数 約 14 %,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_ginza_street_01.jpg
814,キク・フィズ,ほんのりと甘く、クリーミーで口当たり滑らか。,度数 普通 (9度〜24度),4,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_kiku_fizz_01.jpg
815,サケ・ジンジャー,日本酒とジンジャーエールが合わさった甘みで、爽やかな喉越し。,度数 弱い (8度以下),4,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_sake_ginger_01.jpg
816,涼,ミントの清涼感あふれる中に、ほのかにピーチの甘みと香りが漂っている。,度数 約 16 %,1,2,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_ryou_01.jpg
817,サケ・カルーア・フィズ,爽やかで飲みやすい。,度数 約 8 %,4,3,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_sake_kahlua_fizz_01.jpg
818,レッド・サン,ビールをベースにして作るトマトカクテルのレッド・アイを日本酒ベースにしたカクテル。,,5,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_red_sun_01.jpg
819,サンセット・キク,トマトジュースが入ってヘルシーな日本酒カクテル。,度数 弱い (8度以下),0,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_sunset_kiku_01.jpg
820,サクラヒルズ,見た目にも桜の花びらを思わせる、淡いピンク色のカクテル。,,8,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_sakura_hills_01.jpg
821,なごみ,日本酒と抹茶の風味を感じ、しっかりながらも飽きのこないコクがある。クリーミーな味わいの日本酒と抹茶のカクテル。,,5,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_nagomi_01.jpg
822,キク・ライチ,ライチの香りが良く、甘くてとろりとした感じ。,,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_kiku_lychee_01.jpg
823,サケ・サワー,日本酒のサワー。甘口な発泡清酒のような味わいで、さっぱりとした風味。,,4,3,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_sake_sour_01.jpg
824,シルバー・シャドウ,スタンダードカクテルのドライマティーニに近い、かなりアルコール度数が強いカクテル。日本酒が入る分マティーニより香りの複雑味が増しており、じっくりと楽しむのにぴったり。,度数 強い (25度以上),1,2,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_silver_shadow_01.jpg
825,枯れ葉,日本酒の奥深いコクのある味わいが、ビターな風味のココアパウダーにも牛乳のミルキーさにも絶妙にマッチしているホット日本酒カクテル。,,7,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_kareha_01.jpg
826,スウォッカ,味にも香りにも日本酒らしさが出ており、キリッとした酸味があって、すっきりとした飲み口で甘さ控えめなカクテル。,度数 約 25 %,0,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_svadka_01.jpg
827,キク・ドリーム,日本酒の風味に酸味が加わり、甘酸っぱさがありながらも、あと味がスッキリ。,,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_kiku_dream_01.jpg
828,焼酎モヒート,モヒートを和風にアレンジしたもの。ラムの代わりに焼酎を使うだけ。,度数 普通 (9度〜24度),0,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_shochu_mojito_01.jpg
829,焼酎ソルティドッグ,ソルティドッグのウォッカを焼酎に変えたもの。,度数 弱い (8度以下),0,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_shochu_salty_dog_01.jpg
830,スカイブルー,焼酎の風味を感じるが強くはないので、焼酎が苦手でも楽しめるカクテル。,,4,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_sky_blue_03_01.jpg
831,忘れな草,フルーティな甘さを感じる。1979年、毛利隆雄氏の創作。,度数 約 16 %,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_wasurenagusa_01.jpg
832,焼酎ブラッディメアリー,焼酎の風味を感じつつも、トマトジュースによって甘みが加わることで後味がマイルドになり、飲みやすいカクテル。,,0,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_shochu_bloody_mary_01.jpg
833,冬桜,チェリーブランデーの程よい甘さと、焼酎のお湯割りがうまく混ざり合った、ホットカクテル。,,7,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_fuyuzakura_01.jpg
834,舞乙女,倉吉浩二氏の創作。1984年 第13回 H.B.A. 創作カクテル・コンペティション第1位を受賞。創作には上氏の地元の焼酎、紅乙女が使われた。木苺の香りに可憐な色合いと甘い口当たり。,,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_maiotome_01.jpg
835,ウーロンハイ,糖質ゼロでカロリー控えめ。焼酎と烏龍茶の風味を共に感じ、甘みは無く、すっきりとした味わい。人によって好みが分かれる味。,,0,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_oolong_tea_highball_01.jpg
836,焼酎ソーダ,焼酎の風味を感じながらも、独特の癖が弱まり、ソーダの爽快感で飲みやすい。,,4,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_shochu_soda_01.jpg
837,梅酒ソーダ,梅酒とソーダの割合は梅酒のメーカーによって推奨割合が異なる。2対1、または1対1、または1対2の割合。,度数 弱い (8度以下),4,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_umeshu_soda_01.jpg
838,カルーア梅酒,梅酒とカルーアの甘みで超甘口。2006年カルーアオリジナルカクテル部門入賞作品。,度数 普通 (9度〜24度),2,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_kahlua_umeshu_01.jpg
839,黄金池,深い緑色が印象的なカクテル。甘口でバランスが取れた味わい。京都の西芳寺にある、「黄金池 (おうごんち)」をイメージしてつくられたカクテル。,,2,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_ougon-chi_01.jpg
840,ブラッディ梅酒,口当たりがよく、野菜ジュースという感覚は無くなり、梅酒特有の甘さが後味を良くしてくれる。フルーツジュースのような感覚で飲める健康志向のカクテル。,,2,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_bloody_umeshu_01.jpg
841,梅ホワイト,梅酒の風味が生きており、さっぱりとした味わい。,,0,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_ume-white_01.jpg
842,吉祥天女,桃の甘みが加わって梅酒の甘みが引き立つ甘いカクテル。,,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_kichijo_tennyo_01.jpg
843,アセロラ梅酒,梅酒の甘さにアセロラの酸味が加わり、甘酸っぱい味わい。,,0,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_acerola_umeshu_01.jpg
844,梅ごこち,ほんのり梅味で日本酒の甘みが加わり、梅酒好きにはピッタリのカクテル。,,4,8,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_ume_gokochi_01.jpg
845,梅酒パイン,梅酒の風味を感じ、甘くフルーティな味わい。,,0,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_umeshu_pineapple_01.jpg
846,梅酒トニック,トニックウォーターの苦味が梅酒の甘みを程良く抑え、すっきりとした味わい。,,4,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_umeshu_tonic_01.jpg
847,カシス・ジャスミン,カシスの甘みを感じるフレーバーティーのような味わい。,度数 弱い (8度以下),0,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_cassis_jasmine_tea_01.jpg
848,シャーリーテンプル,甘い口当たりとのピリッとくる後味で、爽快な味わい。,ノンアルコール (0%),4,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_shirley_temple_01_01.jpg
849,シャーリーテンプル,地域によってレシピが大きく違う面白いカクテル。甘くてフルーティで、とても飲みやすい。,ノンアルコール (0%),0,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_shirley_temple_02_01.jpg?v=2
850,シンデレラ,カクテルの名前の由来は、童話「シンデレラ」。魔法で舞踏会に行くことが出来たシンデレラのように、お酒が飲めない人でも、魔法をかけられてバーなどのお酒を飲む場へ行けるようになる、という意味。シンデレラのカクテル言葉は「夢見る少女」。フルーティで酸味を強く感じる味わい。,ノンアルコール (0%),1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_cinderella_01.jpg?v=3
851,サマー・ディライト,名前の由来は英語で「夏の喜び」。甘酸っぱく、さっぱりとした飲み口で、暑い夏にピッタリな爽快感が満ち溢れた一杯。,ノンアルコール (0%),5,3,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_summer_delight_01.jpg?v=2
